url,question,reference_answer
https://events.cmu.edu/submit,Where is Carnegie Mellon University located?,"Pittsburgh, Pennsylvania"
https://www.britannica.com/biography/john-forbes,In what year was Pittsburgh settled by General John Forbes and his British and colonial army?,1758
https://www.britannica.com/biography/john-forbes,What is the name of the British statesman after whom Pittsburgh is named?,William Pitt the Elder
https://www.britannica.com/biography/john-forbes,What is the name of the university located in Pittsburgh that is known for its computer science program?,Carnegie Mellon University
https://www.britannica.com/biography/john-forbes,What is the name of the road that General John Forbes cut across Pennsylvania during the French and Indian War?,Braddock’s road
https://www.britannica.com/biography/john-forbes,What is the name of the fortress that the British built in Pittsburgh to ensure their dominance at the source of the Ohio River?,Fort Pitt
https://www.pittsburghpa.gov/business-development/city-planning,What is the name of the neighborhood in Pittsburgh where Carnegie Mellon University is located?,Oakland
https://www.pittsburghpa.gov/business-development/city-planning,What is the name of the research institution located in Pittsburgh that is affiliated with Carnegie Mellon University?,Carnegie Mellon Robotics Institute
https://www.pittsburghpa.gov/business-development/city-planning,What is the name of the street in Pittsburgh that runs through the Carnegie Mellon University campus?,Fifth Avenue
https://www.visitpittsburgh.com/things-to-do/arts-culture,What is the name of the museum dedicated to the life and work of Andy Warhol?,The Andy Warhol Museum
https://www.visitpittsburgh.com/things-to-do/arts-culture,What is the name of the university that is known for its computer science program and is located in Pittsburgh?,Carnegie Mellon University
https://www.visitpittsburgh.com/things-to-do/arts-culture,What is the name of the festival that celebrates jazz music in Pittsburgh?,Jazz Musicians from Pittsburgh
https://www.visitpittsburgh.com/things-to-do/arts-culture,What is the name of the popular music venue located on Penn Avenue in Pittsburgh?,Unblurred: First Fridays on Penn Avenue
https://www.visitpittsburgh.com/things-to-do/arts-culture,What is the name of the street that runs through the heart of Pittsburgh's downtown area?,Fifth Avenue
https://www.steelers.com/news/los-steelers-elegidos-para-jugar-el-primer-partido-de-temporada-regular-de-la-nfl-en-irlanda-en-2025,What is the name of the stadium where the Steelers will play their first regular season game in Ireland in 2025?,Croke Park
https://www.steelers.com/news/los-steelers-elegidos-para-jugar-el-primer-partido-de-temporada-regular-de-la-nfl-en-irlanda-en-2025,Who is the current president of the Pittsburgh Steelers?,Art Rooney II
https://www.steelers.com/news/los-steelers-elegidos-para-jugar-el-primer-partido-de-temporada-regular-de-la-nfl-en-irlanda-en-2025,"What is the name of the organization that the late Daniel M. Rooney, father of Art Rooney, co-founded?",The Ireland Funds
https://www.steelers.com/news/los-steelers-elegidos-para-jugar-el-primer-partido-de-temporada-regular-de-la-nfl-en-irlanda-en-2025,In what year did the Steelers play a preseason game in Ireland against the Chicago Bears?,1997
https://www.steelers.com/news/los-steelers-elegidos-para-jugar-el-primer-partido-de-temporada-regular-de-la-nfl-en-irlanda-en-2025,What is the name of the NFL's international games program that will feature the Steelers playing in Ireland in 2025?,NFL International Games
https://acrisurestadium.com/guest-services/security-guidelines,Where is Acrisure Stadium located?,"Pittsburgh, PA"
https://acrisurestadium.com/guest-services/security-guidelines,What is the name of the football team that plays at Acrisure Stadium?,Pittsburgh Steelers
https://acrisurestadium.com/guest-services/security-guidelines,What is the name of the university that is a neighbor of Acrisure Stadium?,University of Pittsburgh
https://acrisurestadium.com/guest-services/security-guidelines,What is the name of the stadium's security screening system?,state-of-the-art screening machines
https://acrisurestadium.com/guest-services/security-guidelines,What is the maximum size of a clear plastic bag that can be brought into the stadium?,12” x 6” x 12”
https://www.cmu.edu/engage/give/gift-planning/index.html,What is the name of the donor recognition society for Carnegie Mellon University?,The Warner Circle
https://www.cmu.edu/engage/give/gift-planning/index.html,What is the name of the fourth president of Carnegie Mellon University after whom the Warner Circle is named?,John C. Warner
https://www.cmu.edu/engage/give/gift-planning/index.html,What is the tax ID number for Carnegie Mellon University?,25-0969449
https://www.cmu.edu/engage/give/gift-planning/index.html,What is the email address of the Office of Gift Planning at Carnegie Mellon University?,mickkoster@andrew.cmu.edu
https://www.cmu.edu/engage/give/gift-planning/index.html,What is the phone number of the Office of Gift Planning at Carnegie Mellon University?,412-268-5346
https://pittsburgh.events/venue/cafe-at-thunderbird-cafe-music-hall,"What is the name of the music venue where Corook will be performing on March 11, 2025?",Cafe at Thunderbird Cafe & Music Hall
https://pittsburgh.events/venue/cafe-at-thunderbird-cafe-music-hall,In what city is the Cafe at Thunderbird Cafe & Music Hall located?,Pittsburgh
https://pittsburgh.events/venue/cafe-at-thunderbird-cafe-music-hall,"What is the name of the event that will be held at PPG Paints Arena on March 7, 2025?",Disney On Ice - Mickey's Search Party
https://pittsburgh.events/venue/cafe-at-thunderbird-cafe-music-hall,What is the name of the university that is located near the Carnegie of Homestead Music Hall?,Carnegie Mellon University
https://pittsburgh.events/venue/cafe-at-thunderbird-cafe-music-hall,"What is the name of the band that will be performing at the Cafe at Thunderbird Cafe & Music Hall on March 16, 2025?",Quicksand
https://www.pghcitypaper.com/pittsburgh/cv-theatre-presents-something-rotten-musical/event?oid=27572421,What is the name of the high school where the musical Something Rotten! is being performed?,Chartiers Valley High School
https://www.pghcitypaper.com/pittsburgh/cv-theatre-presents-something-rotten-musical/event?oid=27572421,What is the name of the musical being performed by CV Theatre?,Something Rotten!
https://www.pghcitypaper.com/pittsburgh/cv-theatre-presents-something-rotten-musical/event?oid=27572421,What is the name of the venue where the musical Something Rotten! is being performed?,Chartiers Valley High School Auditorium
https://www.pghcitypaper.com/pittsburgh/cv-theatre-presents-something-rotten-musical/event?oid=27572421,What is the name of the organization that is presenting the musical Something Rotten!,CV Theatre
https://www.pghcitypaper.com/pittsburgh/cv-theatre-presents-something-rotten-musical/event?oid=27572421,What is the age range that the musical Something Rotten! is suitable for?,middle school age and up
https://trustarts.org/pct_home/events/series/liberty-magic,What is the name of the foundation that supports Liberty Magic?,the Emma Clyde Hodge Memorial Fund
https://trustarts.org/pct_home/events/series/liberty-magic,Where is the administrative office of the Pittsburgh Cultural Trust located?,"803 Liberty Avenue, Pittsburgh, PA 15222"
https://trustarts.org/pct_home/events/series/liberty-magic,What is the name of the theater where Liberty Magic performances take place?,Liberty Magic
https://trustarts.org/pct_home/events/series/liberty-magic,What is the phone number for the Pittsburgh Cultural Trust's box office?,412-456-6666
https://trustarts.org/pct_home/events/series/liberty-magic,"What is the name of the email newsletter that provides priority access to tickets, news, and events?",the Liberty Magic email list
https://www.cmu.edu/engage/give/gift-planning/create-income.html,What is the name of the donor recognition society at Carnegie Mellon University?,The Warner Circle
https://www.cmu.edu/engage/give/gift-planning/create-income.html,What is the name of the college of information systems and public policy at Carnegie Mellon University?,Heinz College of Information Systems and Public Policy
https://www.cmu.edu/engage/give/gift-planning/create-income.html,"What is the name of the university that is located in Pittsburgh, PA?",Carnegie Mellon University
https://www.cmu.edu/engage/give/gift-planning/create-income.html,What is the name of the pooled income fund offered by Carnegie Mellon University?,Pooled Income Fund
https://www.cmu.edu/engage/give/gift-planning/create-income.html,What is the name of the tax ID number of Carnegie Mellon University?,25-0969449
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=pt,What is the name of the university that is located in Pittsburgh?,Carnegie Mellon University
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=pt,What is the name of the famous bridge that connects Pittsburgh to the North Shore?,Andy Warhol Bridge
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=pt,What is the name of the university's computer science department that is known for producing many successful tech companies?,School of Computer Science
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=pt,What is the name of the famous festival that is held in Pittsburgh every year?,Three Rivers Arts Festival
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=pt,What is the name of the university's robotics department that is known for its research and innovation?,Robotics Institute
https://onlocationexp.com/nfl/super-bowl-tickets?utm_source=steelers.com&utm_medium=referral&utm_campaign=super_bowl_teams-steelers_footer_menu,What is the name of the famous robotics institute at Carnegie Mellon University?,The Robotics Institute
https://onlocationexp.com/nfl/super-bowl-tickets?utm_source=steelers.com&utm_medium=referral&utm_campaign=super_bowl_teams-steelers_footer_menu,What is the name of the famous computer science school at Carnegie Mellon University?,The School of Computer Science
https://onlocationexp.com/nfl/super-bowl-tickets?utm_source=steelers.com&utm_medium=referral&utm_campaign=super_bowl_teams-steelers_footer_menu,What is the name of the famous city located in western Pennsylvania where Carnegie Mellon University is located?,Pittsburgh
https://onlocationexp.com/nfl/super-bowl-tickets?utm_source=steelers.com&utm_medium=referral&utm_campaign=super_bowl_teams-steelers_footer_menu,What is the name of the famous conference on machine learning that was first held in Pittsburgh in 1980?,The International Conference on Machine Learning (ICML)
https://onlocationexp.com/nfl/super-bowl-tickets?utm_source=steelers.com&utm_medium=referral&utm_campaign=super_bowl_teams-steelers_footer_menu,"What is the name of the famous university located in Pittsburgh, Pennsylvania that is known for its computer science and robotics programs?",Carnegie Mellon University
https://www.britannica.com/editor/amy-tikkanen/6393,"Which university is located in Pittsburgh, Pennsylvania?",Carnegie Mellon University
https://www.britannica.com/editor/amy-tikkanen/6393,"What is the name of the famous bridge that connects Pittsburgh, Pennsylvania, to the North Side?",Fort Pitt Bridge
https://www.britannica.com/editor/amy-tikkanen/6393,"What is the name of the famous museum located in Pittsburgh, Pennsylvania, that features a collection of art and artifacts from around the world?",Carnegie Museum of Natural History
https://www.britannica.com/editor/amy-tikkanen/6393,"What is the name of the famous street in Pittsburgh, Pennsylvania, that is known for its shops, restaurants, and nightlife?",Bloomfield Boulevard
https://downtownpittsburgh.com/events?n=3&d=17&y=2025,What is the name of the event celebrating Irish culture and music in Market Square?,The Thaw: Weekend 2
https://downtownpittsburgh.com/events?n=3&d=17&y=2025,What is the name of the film that won the Silver Lion at the 2024 Venice Film Festival and is playing at a local theater?,Vermiglio
https://downtownpittsburgh.com/events?n=3&d=17&y=2025,What is the name of the museum located in the Old Allegheny County Jail?,The Old Allegheny County Jail and Museum
https://downtownpittsburgh.com/events?n=3&d=17&y=2025,What is the name of the organization that hosts the Downtown Events Calendar?,Pittsburgh Downtown Partnership
https://downtownpittsburgh.com/events?n=3&d=17&y=2025,What is the name of the program that offers free parking in Downtown Pittsburgh?,Downtown Rent Abatement Program
https://3riversstudios.com,"What is the name of the film studio in Robinson Township, PA, near Pittsburgh International Airport?",3 Rivers Studios
https://3riversstudios.com,What is the size of the building that houses 3 Rivers Studios?,"130,000 sq.ft."
https://3riversstudios.com,How many sound stages does 3 Rivers Studios have?,5
https://3riversstudios.com,What is the name of the street where Carnegie Mellon University is located?,Cathedral of Learning
https://3riversstudios.com,How many minutes is 3 Rivers Studios from downtown Pittsburgh?,12
https://www.pghcitypaper.com/pittsburgh/northside-digital-literacy-class/Event?oid=26744493,What is the name of the computer lab that offers free or low-cost digital literacy classes in Pittsburgh?,CoLab18 at Nova Place
https://www.pghcitypaper.com/pittsburgh/northside-digital-literacy-class/Event?oid=26744493,What is the name of the workforce development program that offers digital literacy classes in Pittsburgh?,WIN Workforce Development Program
https://www.pghcitypaper.com/pittsburgh/northside-digital-literacy-class/Event?oid=26744493,What is the name of the street in Pittsburgh where the Northside Digital Literacy Class is held?,North Commons
https://www.pghcitypaper.com/pittsburgh/northside-digital-literacy-class/Event?oid=26744493,What is the name of the organization that collaborates with the Northside North Shore Chamber of Commerce to offer digital literacy classes in Pittsburgh?,One NorthSide
https://www.pghcitypaper.com/pittsburgh/tuesday-night-bingo-at-st-ursula-church/Event?oid=27548938,What is the name of the church that hosts Tuesday Night Bingo?,St. Ursula Church
https://www.pghcitypaper.com/pittsburgh/tuesday-night-bingo-at-st-ursula-church/Event?oid=27548938,Where is St. Ursula Church located?,"3945 Kirk Ave., Allison Park"
https://www.pghcitypaper.com/pittsburgh/tuesday-night-bingo-at-st-ursula-church/Event?oid=27548938,What is the name of the social hall where Tuesday Night Bingo is held?,social hall
https://www.pghcitypaper.com/pittsburgh/tuesday-night-bingo-at-st-ursula-church/Event?oid=27548938,What is the admission price for Tuesday Night Bingo?,$20
https://www.pghcitypaper.com/pittsburgh/tuesday-night-bingo-at-st-ursula-church/Event?oid=27548938,What is the weekly $500 jackpot for Tuesday Night Bingo?,Weekly $500 jackpot
https://carnegiemuseums.org/carnegie-magazine/winter-2024/doug-genovese,What is the name of the cafe at Carnegie Museums of Art and Natural History where you can find grilled lamb and stone fruit salad?,The Cafe Carnegie
https://carnegiemuseums.org/carnegie-magazine/winter-2024/doug-genovese,Who is the general manager of food and beverage services at Carnegie Museums of Art and Natural History?,Doug Genovese
https://carnegiemuseums.org/carnegie-magazine/winter-2024/doug-genovese,What is one of the favorite dishes that Doug Genovese's Italian grandmother used to make?,a very thin pork schnitzel
https://carnegiemuseums.org/carnegie-magazine/winter-2024/doug-genovese,How does Doug Genovese account for dietary restrictions in the menus he plans?,"We use a lot of acid, a lot of pickles, and things to enhance the umami flavors"
https://carnegiemuseums.org/carnegie-magazine/winter-2024/doug-genovese,What is the name of the catering company that Doug Genovese is collaborating with in 2023?,Above and Beyond Catering
https://www.britannica.com/topic/afl-cio,What city in Pennsylvania is home to Carnegie Mellon University?,Pittsburgh
https://www.britannica.com/topic/afl-cio,In what year did the AFL and the CIO merge?,1955
https://www.britannica.com/topic/afl-cio,Who was the president of the CIO after John L. Lewis?,Philip Murray
https://www.britannica.com/topic/afl-cio,What was the name of the committee that formed the CIO in 1935?,Committee for Industrial Organization
https://www.britannica.com/topic/afl-cio,What was the name of the labor leader who developed the common use of collective bargaining in the United States?,Samuel Gompers
https://www.pghcitypaper.com/pittsburgh/guided-meditation/Event?oid=16784570,What is the name of the meditation studio in Pittsburgh where guided meditation is held every Tuesday?,Thrive on Health
https://www.pghcitypaper.com/pittsburgh/guided-meditation/Event?oid=16784570,What is the name of the neighborhood in Pittsburgh where the meditation studio Thrive on Health is located?,Brookline
https://www.pghcitypaper.com/pittsburgh/guided-meditation/Event?oid=16784570,What is the name of the organization that is hosting the meditation sessions at Thrive on Health?,Thrive on Health
https://www.pghcitypaper.com/pittsburgh/guided-meditation/Event?oid=16784570,What is the name of the person who leads the meditation sessions at Thrive on Health?,Chey of Smoky Quartz Magick & Divination
https://www.pghcitypaper.com/pittsburgh/guided-meditation/Event?oid=16784570,What is the email address of the meditation studio Thrive on Health?,thriveonhealthpgh@gmail.com
https://carnegiemuseums.org/abercrombie-connectors,What is the name of the university that is home to the famous Robotics Institute?,Carnegie Mellon University
https://carnegiemuseums.org/abercrombie-connectors,Which Pittsburgh museum has an exhibit on art and science?,Carnegie Museum of Art
https://carnegiemuseums.org/abercrombie-connectors,What is the name of the Pittsburgh neighborhood that is home to Carnegie Mellon University?,Oakland
https://carnegiemuseums.org/abercrombie-connectors,What is the name of the famous art museum in Pittsburgh that is part of the Carnegie Museums?,The Andy Warhol Museum
https://carnegiemuseums.org/abercrombie-connectors,What is the name of the Pittsburgh science center that is part of the Carnegie Museums?,Carnegie Science Center
https://www.post-gazette.com/local/city/2010/05/25/mellon-arena-roof-may-open-for-final-show/stories/201005250282,What is the name of the building that is being replaced by the Consol Energy Center?,Mellon Arena
https://www.post-gazette.com/local/city/2010/05/25/mellon-arena-roof-may-open-for-final-show/stories/201005250282,Which Pittsburgh-based university is mentioned in the article as having a research center that was spared NIH funding cut?,Carnegie Mellon University
https://www.post-gazette.com/local/city/2010/05/25/mellon-arena-roof-may-open-for-final-show/stories/201005250282,"What is the name of the Pittsburgh police chief who abruptly retired, causing a firestorm?",Ed Gainey
https://www.post-gazette.com/local/city/2010/05/25/mellon-arena-roof-may-open-for-final-show/stories/201005250282,What is the name of the building that will be home to the Penguins after they leave Mellon Arena?,Consol Energy Center
https://www.post-gazette.com/local/city/2010/05/25/mellon-arena-roof-may-open-for-final-show/stories/201005250282,What is the name of the Pittsburgh-based university that is mentioned in the article as having a research center that was spared NIH funding cut?,Carnegie Mellon University
https://www.pittsburghpa.gov/recreation-events/parks/community-garden-plots,What is the name of the community garden in the Highland Park neighborhood of Pittsburgh?,Highland Park Community Garden
https://www.pittsburghpa.gov/recreation-events/parks/community-garden-plots,What is the name of the neighborhood where the Bandi Schaum Community Garden is located?,Southside
https://www.pittsburghpa.gov/recreation-events/parks/community-garden-plots,What is the name of the community garden located in the Beechview neighborhood of Pittsburgh?,Beechview Community Garden
https://www.pittsburghpa.gov/recreation-events/parks/community-garden-plots,What is the name of the organization that manages the Bandi Schaum Community Garden?,Grow Pittsburgh
https://www.pittsburghpa.gov/recreation-events/parks/community-garden-plots,What is the name of the community garden located at Heth's Playground in the Morningside neighborhood of Pittsburgh?,Morningside Community Garden at Heth's Playground
https://trustarts.org/pct_home/privacy-policy,"What is the name of the famous cultural district in Pittsburgh, Pennsylvania?",Pittsburgh Cultural District
https://trustarts.org/pct_home/privacy-policy,What is the name of the company that operates the Pittsburgh Cultural Trust website?,The Pittsburgh Cultural Trust
https://trustarts.org/pct_home/privacy-policy,What is the name of the state where Carnegie Mellon University is located?,Pennsylvania
https://trustarts.org/pct_home/events/groups/special-events,What is the name of the theater where the Pittsburgh Cultural Trust's special events take place?,The O'Reilly Theater
https://trustarts.org/pct_home/events/groups/special-events,Which university has a special ticket offer through the Pittsburgh Cultural Trust Group Sales Department?,Carnegie Mellon University
https://trustarts.org/pct_home/events/groups/special-events,What is the name of the festival that takes place in the Cultural District?,Gallery Crawl in the Cultural District
https://trustarts.org/pct_home/events/groups/special-events,What is the name of the theater series that is part of the Pittsburgh Cultural Trust's offerings?,Dentons Cohen & Grigsby Trust Presents
https://trustarts.org/pct_home/events/groups/special-events,What is the name of the organization that offers a special ticket package with a buffet meal prior to a matinee show?,The Pittsburgh Cultural Trust
https://www.pghcitypaper.com/pittsburgh/eventsearch?page=3&v=d,What is the name of the famous robotics company founded by Carnegie Mellon University alumni?,Uber
https://www.pghcitypaper.com/pittsburgh/eventsearch?page=3&v=d,What is the name of the Pittsburgh neighborhood where Carnegie Mellon University is located?,Oakland
https://www.pghcitypaper.com/pittsburgh/eventsearch?page=3&v=d,What is the name of the university's computer science research center that is known for its work in machine learning and artificial intelligence?,The Machine Learning Department
https://www.pghcitypaper.com/pittsburgh/eventsearch?page=3&v=d,What is the name of the annual tech conference held at Carnegie Mellon University that features talks from top tech industry leaders?,CMU Tech Forum
https://www.wikidata.org/wiki/q1342#identifiers,What is the name of the famous Pittsburgh-based university that was founded by Andrew Carnegie?,Carnegie Mellon University
https://www.wikidata.org/wiki/q1342#identifiers,What is the name of the Pittsburgh neighborhood that is home to the famous Andy Warhol Museum?,The North Shore
https://www.wikidata.org/wiki/q1342#identifiers,What is the name of the Pittsburgh-based company that was founded by Henry J. Heinz in 1869?,The H.J. Heinz Company
https://www.wikidata.org/wiki/q1342#identifiers,What is the name of the famous Pittsburgh bridge that was built in 1926?,The Smithfield Street Bridge
https://www.wikidata.org/wiki/q1342#identifiers,What is the name of the Pittsburgh-based company that was founded by Andrew Carnegie in 1892?,U.S. Steel
https://downtownpittsburgh.com/do-business/paris-to-pittsburgh,What is the name of the program that offers matching grants to property and business owners for exterior enhancements in Downtown Pittsburgh?,Paris to Pittsburgh
https://downtownpittsburgh.com/do-business/paris-to-pittsburgh,What is the name of the matching grant program that encourages outdoor cafes and sidewalk activation in Downtown Pittsburgh?,Sidewalk Activation Grant
https://downtownpittsburgh.com/do-business/paris-to-pittsburgh,"What is the name of the matching grant program that offers up to $50,000 to properties that are interested in façade improvements in Downtown Pittsburgh?",Façade Grant
https://downtownpittsburgh.com/do-business/paris-to-pittsburgh,What is the name of the organization that oversees the Paris to Pittsburgh program?,Pittsburgh Downtown Partnership
https://downtownpittsburgh.com/do-business/paris-to-pittsburgh,What is the name of the committee that reviews applications for the Paris to Pittsburgh program?,Paris to Pittsburgh Advisory Committee
https://carnegiemuseums.org/carnegie-magazine/winter-2024/opening-up-the-world-for-others,What is the name of the program that offers free programming and memberships for refugee families at Carnegie Museum of Art?,Neighborhood Museum
https://carnegiemuseums.org/carnegie-magazine/winter-2024/opening-up-the-world-for-others,What institution does Bob Fierst feel is the most important cultural institution in the Pittsburgh area?,The four Carnegie Museums
https://carnegiemuseums.org/carnegie-magazine/winter-2024/opening-up-the-world-for-others,What was the name of the exhibition at Carnegie Museum of Natural History that Bob Fierst's grandfather took him to in the late 1940s?,Carnegie Museum of Natural History's general exhibitions
https://carnegiemuseums.org/carnegie-magazine/winter-2024/opening-up-the-world-for-others,What is the name of the membership program that includes a free teen membership and reduced-price family membership at Carnegie Museums?,Community Access Memberships
https://carnegiemuseums.org/carnegie-magazine/winter-2024/opening-up-the-world-for-others,What is the name of the legacy gift that Bob Fierst has committed to the Carnegie Museums?,Legacy Gift
https://bananasplitfest.com,What is the name of the computer science department at Carnegie Mellon University?,The School of Computer Science
https://bananasplitfest.com,What is the name of the famous computer science professor at Carnegie Mellon University who developed the first neural network simulator?,David Rumelhart
https://bananasplitfest.com,What is the name of the university's research park located in Pittsburgh?,The Carnegie Mellon University Research Park
https://www.pghcitypaper.com/pittsburgh/the-all-new-rhythm-of-the-dance-show-is-a-two-hour-dance-show-with-large-cast-of-step-dancers-and-music-extravaganza-of-irish-singers-coming/Event?oid=27513349,"What is the name of the theatre in Greensburg, PA where the 'Rhythm of the Dance' show is being held?",The Palace Theatre
https://www.pghcitypaper.com/pittsburgh/the-all-new-rhythm-of-the-dance-show-is-a-two-hour-dance-show-with-large-cast-of-step-dancers-and-music-extravaganza-of-irish-singers-coming/Event?oid=27513349,What is the name of the production company presenting the 'Rhythm of the Dance' show?,Latshaw Productions
https://www.pghcitypaper.com/pittsburgh/the-all-new-rhythm-of-the-dance-show-is-a-two-hour-dance-show-with-large-cast-of-step-dancers-and-music-extravaganza-of-irish-singers-coming/Event?oid=27513349,What is the name of the show that is coming to The Palace Theatre on March 23rd?,The All-New 'Rhythm of the Dance' Show
https://www.pghcitypaper.com/pittsburgh/the-all-new-rhythm-of-the-dance-show-is-a-two-hour-dance-show-with-large-cast-of-step-dancers-and-music-extravaganza-of-irish-singers-coming/Event?oid=27513349,What is the name of the city in Pennsylvania where the Palace Theatre is located?,Greensburg
https://web.archive.org/web/20120401112817/http://www.emporis.com/building/us-steel-tower-pittsburgh-pa-usa,What is the name of the tallest building in Pittsburgh?,U.S. Steel Tower
https://web.archive.org/web/20120401112817/http://www.emporis.com/building/us-steel-tower-pittsburgh-pa-usa,What was the tallest building in Pittsburgh until the completion of One Liberty Place in Philadelphia in 1987?,U.S. Steel Tower
https://web.archive.org/web/20120401112817/http://www.emporis.com/building/us-steel-tower-pittsburgh-pa-usa,What is the name of the building that was the first to use liquid-fireproofed columns?,U.S. Steel Tower
https://web.archive.org/web/20120401112817/http://www.emporis.com/building/us-steel-tower-pittsburgh-pa-usa,What is the name of the company that seriously considered making U.S. Steel Tower the world's tallest building?,U.S. Steel Corporation
https://web.archive.org/web/20120401112817/http://www.emporis.com/building/us-steel-tower-pittsburgh-pa-usa,What is the name of the building that has the largest roof at its height or higher in the world?,U.S. Steel Tower
https://bananasplitfest.com/events/5k-banana-run,"What is the name of the 5K run in Latrobe, PA, that is part of the Great American Banana Split Celebration?",5K Banana Run
https://bananasplitfest.com/events/5k-banana-run,"What is the name of the festival that features a banana split-themed celebration in Latrobe, PA?",Great American Banana Split Celebration
https://bananasplitfest.com/events/5k-banana-run,"What is the name of the organization that hosts the 5K Banana Run in Latrobe, PA?",Greater Latrobe-Laurel Valley Chamber of Commerce
https://bananasplitfest.com/events/5k-banana-run,What is the name of the city where the 5K Banana Run takes place?,Latrobe
https://www.pghcitypaper.com/pittsburgh/trapt-full-band-acoustic-tour/Event?oid=27541538,"What is the name of the university where Andrew Moore, a prominent computer scientist, is the dean of the School of Computer Science?",Carnegie Mellon University
https://www.pghcitypaper.com/pittsburgh/trapt-full-band-acoustic-tour/Event?oid=27541538,What is the name of the city in Pennsylvania where The Forge Urban Winery is located?,Pittsburgh
https://www.pghcitypaper.com/pittsburgh/trapt-full-band-acoustic-tour/Event?oid=27541538,"What is the name of the event where Trapt - Full Band Acoustic Tour is performing with special guest Bloomfield on April 18, 2025?",Trapt - Full Band Acoustic Tour
https://www.pghcitypaper.com/pittsburgh/trapt-full-band-acoustic-tour/Event?oid=27541538,What is the name of the organization that presents the event Trapt - Full Band Acoustic Tour at The Forge Urban Winery?,CE Presents
https://www.pghcitypaper.com/pittsburgh/trapt-full-band-acoustic-tour/Event?oid=27541538,"What is the name of the street where The Forge Urban Winery is located, in Homestead, Pennsylvania?",East 7th Avenue
https://www.steelers.com/tickets/season-tickets-waiting-list,What is the name of the Pittsburgh Steelers' fan club?,Steelers Nation Unite
https://www.steelers.com/tickets/season-tickets-waiting-list,What is the name of the Pittsburgh Steelers' alumni association?,Steeler Nation Alumni
https://www.steelers.com/tickets/season-tickets-waiting-list,What is the name of the Pittsburgh Steelers' women's organization?,Women of Steel
https://www.steelers.com/tickets/season-tickets-waiting-list,What is the name of the Pittsburgh Steelers' youth football program?,Steelers Youth Football
https://www.pghcitypaper.com/category/infrastructure-22045766,What is the name of the university that is known for its School of Computer Science?,Carnegie Mellon University
https://www.pghcitypaper.com/category/infrastructure-22045766,What is the name of the major highway that runs through Pittsburgh?,I-376
https://www.pghcitypaper.com/category/infrastructure-22045766,What is the name of the public transportation system in Pittsburgh?,Pittsburgh Regional Transit
https://www.pghcitypaper.com/category/infrastructure-22045766,What is the name of the popular event that takes place in Point State Park every year?,Light Up Night
https://www.pghcitypaper.com/category/infrastructure-22045766,What is the name of the neighborhood in Pittsburgh that is home to many tech startups?,Bloomfield
https://sports.bluesombrero.com/default.aspx?tabid=521554,What is the name of the football camp organized by the Pittsburgh Steelers?,Steelers Youth Football Camps
https://sports.bluesombrero.com/default.aspx?tabid=521554,What is the age range for the Steelers Youth Football Camps?,boys & girls ages 6-14
https://sports.bluesombrero.com/default.aspx?tabid=521554,What is the cost of the Steelers Youth Football Camps?,$192 plus a non-refundable $3 processing fee
https://sports.bluesombrero.com/default.aspx?tabid=521554,What does each camper receive at the Steelers Youth Football Camps?,"Two tickets to a Steelers home pre-season game, Youth Football Camp T-shirt, Lunch both days, Life skills and motivational talks by Steelers players, camp water bottle, and more!"
https://sports.bluesombrero.com/default.aspx?tabid=521554,What is the location of the Steelers Youth Football Camps?,"Highlands Sports Complex, Saint Vincent College, Slippery Rock University, West Allegheny High School"
https://www.pittsburghpa.gov/safety/fire/bureau-of-fire-contacts,Where is the Bureau of Fire Headquarters located in Pittsburgh?,"2945 Railroad Street Pittsburgh, PA 15201"
https://www.pittsburghpa.gov/safety/fire/bureau-of-fire-contacts,Who is the current Fire Chief of the Pittsburgh Bureau of Fire?,Darryl E. Jones
https://www.pittsburghpa.gov/safety/fire/bureau-of-fire-contacts,What is the phone number of the Pittsburgh Bureau of Fire Headquarters?,412-255-2860
https://www.pittsburghpa.gov/safety/fire/bureau-of-fire-contacts,What is the name of the Pittsburgh University that has a strong robotics program?,Carnegie Mellon University
https://www.mlb.com/angels,What is the name of the Pittsburgh Pirates' home stadium?,PNC Park
https://www.mlb.com/angels,What is the name of the university that is a major partner of the Pittsburgh Steelers?,Carnegie Mellon University
https://www.mlb.com/angels,What is the name of the famous street in Pittsburgh that is known for its restaurants and nightlife?,Bloomfield
