url,question,reference_answer
https://bananasplitfest.com/events/banana-challenge,What is the name of the report that VisitPITTSBURGH publishes annually?,Annual Report
https://bananasplitfest.com/events/banana-challenge,What is the name of the festival and cultural events fund that VisitPITTSBURGH supports?,Emerging Festivals & Cultural Events Fund
https://bananasplitfest.com/events/blood-drive,What is the name of the brewery hop event held on March 14?,St. Paddy's Brewery Hop
https://bananasplitfest.com/events/blood-drive,Where can you hop on the bus for the brewery hop event?,"Inner Groove Brewing, East End Brewing, or Back Alley Brewing"
https://bananasplitfest.com/events/blood-drive,What is the starting location of the brewery hop event at 5:00pm?,Inner Groove - Allentown Taproom
https://bananasplitfest.com/events/blood-drive,What is included with the bus ticket for the brewery hop event?,Transportation between the 3 breweries until 10PM
https://bananasplitfest.com/events/blood-drive,What is the phone number to call for more information about the brewery hop event?,412-324-4134
https://bananasplitfest.com/events/car-show,What is the name of the concert hall where the Pittsburgh Symphony Orchestra performs?,Heinz Hall
https://bananasplitfest.com/events/car-show,What is the name of the cultural district where Heinz Hall is located?,Pittsburgh's Cultural District
https://bananasplitfest.com/events/car-show,What is the name of the parking garage where guaranteed prepaid parking is available to all ticket holders?,Sixth & Penn garage
https://bananasplitfest.com/events/car-show,What is the name of the app that helps you locate available garage parking near the Cultural District on the go?,ParkPGH
https://bananasplitfest.com/events/car-show,What is the name of the service that provides complimentary cough drops at the concierge desk located in the entrance lobby?,Pittsburgh Symphony Orchestra
https://bananasplitfest.com/events/cornhole-tournament,Where is the Global Links Headquarters located?,"700 Trumbull Dr, Pittsburgh, PA 15205, USA"
https://bananasplitfest.com/events/cornhole-tournament,What is the name of the organization that hosts the 7th Annual International Women's Day Celebration?,Pittsburgh Professional Women
https://bananasplitfest.com/events/cornhole-tournament,What is the name of the event being celebrated on March 5th?,International Women's Day
https://bananasplitfest.com/events/cornhole-tournament,Who is the Executive Director of Global Links?,Angela Garcia
https://bananasplitfest.com/events/cornhole-tournament,What is the name of the city where the event is taking place?,Pittsburgh
https://bananasplitfest.com/events/yellow-tie-gala,What is the name of the museum in Pittsburgh that is a Smithsonian Affiliate?,The Heinz History Center
https://bananasplitfest.com/events/yellow-tie-gala,What is the name of the first commercial radio transmitter that was broadcast from Pittsburgh in 1920?,KDKA
https://bananasplitfest.com/events/yellow-tie-gala,What is the name of the museum in Pittsburgh that is dedicated to sports history?,The Western Pennsylvania Sports Museum
https://bananasplitfest.com/events/yellow-tie-gala,What is the name of the program at Carnegie Mellon University that is known for its artificial intelligence research?,The Machine Learning Department
https://bananasplitfest.com/history,What is the name of the restaurant week event in Pittsburgh?,Pittsburgh Restaurant Week
https://bananasplitfest.com/history,What is the name of the famous restaurant in Pittsburgh that is known for its sandwiches?,Primanti Bros.
https://bananasplitfest.com/history,What is the name of the university that is known for its computer science program in Pittsburgh?,Carnegie Mellon University
https://bananasplitfest.com/history,What is the name of the neighborhood in Pittsburgh where Carnegie Mellon University is located?,Oakland
https://bananasplitfest.com/history,What is the name of the restaurant that is located in the Strip District of Pittsburgh and offers a variety of international cuisine?,Cioppino Restaurant & Cigar Bar
https://bananasplitfest.com/information,What is the name of the escape game style experience happening in Pittsburgh on June 7?,The Oz Escape: A Wicked Glitch in Pittsburgh
https://bananasplitfest.com/information,Where will the outdoor escape game style experience be taking place on June 7?,Carnegie Museum of Natural History
https://bananasplitfest.com/information,What is the cost of a team ticket to the escape game style experience on June 7?,$40
https://bananasplitfest.com/information,How many adults and children can be included in a team ticket to the escape game style experience on June 7?,up to 6 adults + children
https://bananasplitfest.com/information,What is the address of the Carnegie Museum of Natural History?,"4400 Forbes Avenue, Pittsburgh Oakland"
https://bananasplitfest.com/information/event-map,What university is known for its robotics program?,Carnegie Mellon University
https://bananasplitfest.com/information/event-map,What is the name of the street that Carnegie Mellon University is located on?,Craig Street
https://bananasplitfest.com/information/event-map,What is the name of the famous robot that was developed at Carnegie Mellon University?,Sally
https://bananasplitfest.com/information/event-map,What is the name of the Pittsburgh neighborhood that Carnegie Mellon University is located in?,Oakland
https://bananasplitfest.com/information/media,What is the name of the Pittsburgh Symphony Orchestra's home venue?,Heinz Hall
https://bananasplitfest.com/information/media,What is the name of the Pittsburgh Cultural Trust?,Pittsburgh Cultural Trust
https://bananasplitfest.com/information/media,What is the name of the street where the Pittsburgh Symphony Orchestra is located?,Penn Avenue
https://bananasplitfest.com/information/media,What is the name of the institution where Carnegie Mellon University is located?,Carnegie Mellon University
https://bananasplitfest.com/information/parking,What is the name of Carnegie Mellon University's mascot?,Sphinx
https://bananasplitfest.com/information/parking,What is the name of the famous robotics competition held annually in Pittsburgh?,RoboThespian
https://bananasplitfest.com/information/parking,What is the name of the university's research and innovation district located in Pittsburgh?,Rivertowne
https://bananasplitfest.com/information/parking,What is the name of the university's computer science and robotics department?,School of Computer Science
https://bananasplitfest.com/information/parking,What is the name of the famous artificial intelligence and machine learning conference held annually in Pittsburgh?,NeurIPS
https://bananasplitfest.com/information/plan-your-visit,What is the name of the neighborhood surrounding Carnegie Mellon University?,"O'Hara Township, but more commonly known as Oakland."
https://bananasplitfest.com/information/plan-your-visit,What is the name of the university that is the main institution in Pittsburgh?,The University of Pittsburgh and Carnegie Mellon University are the two main institutions in Pittsburgh.
https://bananasplitfest.com/information/plan-your-visit,What is the name of the famous Pittsburgh-based robotics company that has collaborated with Carnegie Mellon University?,Robotics Institute has collaborated with Carnegie Mellon University.
https://bananasplitfest.com/schedule,What is the name of the famous university in Pittsburgh that is known for its computer science program?,Carnegie Mellon University
https://bananasplitfest.com/schedule,What is the name of the famous opera house in Pittsburgh that is home to the Pittsburgh Opera?,Benedum Center
https://bananasplitfest.com/schedule,What is the name of the famous park in Pittsburgh where the Pittsburgh Opera performs outdoor concerts?,Schiller Park
https://bananasplitfest.com/schedule,What is the name of the famous river that runs through Pittsburgh?,Allegheny River
https://bananasplitfest.com/sponsorship-opportunities,What is the name of the city's official financial transparency portal?,Fiscal Focus Pittsburgh
https://bananasplitfest.com/sponsorship-opportunities,What department maintains Fiscal Focus Pittsburgh?,City Controller's Office
https://bananasplitfest.com/sponsorship-opportunities,What is the name of the website that provides a summary of the City's Annual Report on Pittsburgh's finances?,Popular Annual Financial Report
https://bananasplitfest.com/sponsorship-opportunities,"What is the name of the tool that allows users to search City Contracts, Campaign Reports & Lobbyists in the City?",OpenBook Pittsburgh
https://bananasplitfest.com/sponsorship-opportunities,What is the name of the service that allows users to get notified about city news on their mobile device?,PGH Watchdog
https://bananasplitfest.com/vendors,What is the name of the famous street in Pittsburgh that is known for its nightlife and entertainment?,Fifth Avenue
https://bananasplitfest.com/vendors,What is the name of the museum located in Pittsburgh that is known for its art and cultural exhibits?,The Andy Warhol Museum
https://bananasplitfest.com/vendors,What is the name of the famous bridge in Pittsburgh that connects the city's three rivers?,The Sixth Street Bridge
https://bananasplitfest.com/vendors,What is the name of the university's program that focuses on artificial intelligence and machine learning?,The Machine Learning Department
https://bananasplitfest.com/volunteer,"What is the name of the university that is located in Pittsburgh, Pennsylvania?",Carnegie Mellon University
https://bananasplitfest.com/volunteer,What is the name of the famous robotics institute located at Carnegie Mellon University?,The Robotics Institute
https://bananasplitfest.com/volunteer,"What is the name of the university's main campus, located in Oakland, Pittsburgh?",The Pittsburgh campus of Carnegie Mellon University
https://bananasplitfest.com/volunteer,"What is the name of the university's famous computer science program, which is one of the top programs in the country?",The School of Computer Science
https://baseballsavant.mlb.com/team/134,What is the name of the river that runs through Pittsburgh?,Allegheny River
https://baseballsavant.mlb.com/team/134,What is the name of the famous bridge in Pittsburgh that connects the city to the North Shore?,Andy Warhol Bridge
https://carnegieart.org,What is the name of the art science interactive installation located at Tito Way and Exchange Way in Pittsburgh?,Cell Phone Disco
https://carnegieart.org,Which artist collective created the unique installation Cell Phone Disco?,"Informationlab (Auke Touwslager, Ursula Lavrencic)"
https://carnegieart.org,What is the name of the foundation that supported Cell Phone Disco?,The Fine Foundation
https://carnegieart.org,Where is the Pittsburgh Cultural Trust located?,"803 Liberty Avenue, Pittsburgh, PA 15222"
https://carnegieart.org,What is the name of the art science interactive installation that visualizes the electromagnetic field of an active mobile phone?,Cell Phone Disco
https://carnegieart.org/exhibition/gertrude-abercrombie,What is the name of the arena where Disney On Ice - Mickey's Search Party is taking place?,PPG Paints Arena
https://carnegieart.org/exhibition/gertrude-abercrombie,"What is the name of the event that is happening at PPG Paints Arena on March 7, 2025?",Disney On Ice - Mickey's Search Party
https://carnegieart.org/exhibition/gertrude-abercrombie,Where is the event located?,"Pittsburgh, Pennsylvania, US"
https://carnegieart.org/exhibition/gertrude-abercrombie,What is the name of the venue where Carnegie Mellon University is located?,Pittsburgh
https://carnegiemnh.org/explore/stories-we-keep,"Where is the concert featuring Pittsburgh Symphony Orchestra's Harpist, Gretchen Van Hoesen, being held?",Calvary United Methodist Church
https://carnegiemnh.org/explore/stories-we-keep,What is the name of the event series that presents the concert?,Allegheny Historic Preservation Society's Tiffany Concert Series
https://carnegiemnh.org/explore/stories-we-keep,"What is the name of the church located at 971 Beech Avenue, Pittsburgh 15233?",Calvary United Methodist Church
https://carnegiemnh.org/explore/stories-we-keep,What is the name of the musicians performing with Gretchen Van Hoesen?,"Yevgeny Faniuk, Jeremy Branson, and George Sakakeeny"
https://carnegiemnh.org/explore/stories-we-keep,What type of music is the concert featuring?,Classical
https://carnegiemnh.org/visitor/things-to-do/super-science-saturdays,What was the name of the migration of black Americans from the South to the North that significantly impacted Pittsburgh's population between 1910 and 1930?,The Great Migration
https://carnegiemnh.org/visitor/things-to-do/super-science-saturdays,Which of the following Pittsburgh-based industries offered jobs to black workers during the Great Migration?,Iron and steel mills
https://carnegiemnh.org/visitor/things-to-do/super-science-saturdays,What was the approximate number of black iron and steel workers in Pittsburgh in 1910?,786
https://carnegiemnh.org/visitor/things-to-do/super-science-saturdays,"What was the name of the organization that emerged in the 1920s in Pittsburgh, known for its racial discrimination?",Ku Klux Klan
https://carnegiemnh.org/visitor/things-to-do/super-science-saturdays,What was the name of the university that is located in Pittsburgh and is known for its computer science and robotics programs?,Carnegie Mellon University
https://carnegiemuseums.mygiftlegacy.org,What is the name of Carnegie Mellon University's main campus?,"The main campus is located in Oakland, Pittsburgh."
https://carnegiemuseums.mygiftlegacy.org,What is the name of the university's research park?,The Carnegie Mellon University Research Park is a 68-acre research and development park.
https://carnegiemuseums.mygiftlegacy.org,What is the name of the university's computer science department?,The School of Computer Science is one of the top computer science programs in the world.
https://carnegiemuseums.mygiftlegacy.org,What is the name of the university's robotics institute?,The Carnegie Mellon University Robotics Institute is a world-renowned robotics research center.
https://carnegiemuseums.mygiftlegacy.org,What is the name of the university's business school?,The Tepper School of Business is a top-ranked business school.
https://carnegiemuseums.org,What is the name of the university where the Sensory Friendly Afternoon program is sponsored in part by?,Carnegie Mellon University
https://carnegiemuseums.org,"What is the name of the program that offers a fun, friendly experience in a comfortable and accepting environment for individuals with Autism Spectrum Disorders and Sensory Processing Disorders?",Sensory Friendly Afternoon
https://carnegiemuseums.org,Where is the Children's Museum of Pittsburgh located?,"10 Children's Way, Pittsburgh North Side"
https://carnegiemuseums.org,What is the name of the organization that is sponsoring the Sensory Friendly Afternoon program in part?,PA Leadership Charter School
https://carnegiemuseums.org/about-us/accessibility,What is the name of the festival held annually in Pittsburgh's Cultural District?,Dollar Bank Three Rivers Arts Festival
https://carnegiemuseums.org/about-us/accessibility,What is the name of the holiday album released by the cast of the musical Hadestown?,If the Fates Allow: A Hadestown Holiday Album
https://carnegiemuseums.org/about-us/accessibility,What is the name of the organization that manages the Cultural District in Pittsburgh?,Pittsburgh Cultural Trust
https://carnegiemuseums.org/about-us/accessibility,What is the name of the venue where Hadestown will be performed in Pittsburgh in 2021?,Benedum Center
https://carnegiemuseums.org/about-us/accessibility,"What is the name of the store that sells curated selection of locally made crafts, goods, and gifts in Pittsburgh?","love, Pittsburgh"
https://carnegiemuseums.org/about-us/accessibility/carnegie-museums-of-pittsburgh-notification-resolution-procedure,"What is the name of the concert hall where Bach Markus Passion with The Sebastians, Chatham Baroque & Joseph Marcell will be performed?",Carnegie Music Hall
https://carnegiemuseums.org/about-us/accessibility/carnegie-museums-of-pittsburgh-notification-resolution-procedure,What is the name of the tribute act that blends and layers the music of three legendary bands to create something new and unique for music fans everywhere?,Magical Mystery Doors
https://carnegiemuseums.org/about-us/accessibility/carnegie-museums-of-pittsburgh-notification-resolution-procedure,What is the name of the book launch and post-post-apocalyptic party to be held at Borland Garden?,The Height of Land
https://carnegiemuseums.org/about-us/accessibility/carnegie-museums-of-pittsburgh-notification-resolution-procedure,What is the name of the band performing at The Lamp Theatre on April 11?,The Magical Mystery Doors presents
https://carnegiemuseums.org/about-us/accessibility/carnegie-museums-of-pittsburgh-notification-resolution-procedure,What is the name of the event celebrating 15 years of Cancer Bridges work and all those impacted by cancer?,Our Glass is Half Full
https://carnegiemuseums.org/about-us/contact-us,What is the name of the museum in Pittsburgh that features a 125-year-old dinosaur skeleton?,Carnegie Museum of Natural History
https://carnegiemuseums.org/about-us/contact-us,What is the name of the cultural center in Pittsburgh that is dedicated to the life and work of Andy Warhol?,The Andy Warhol Museum
https://carnegiemuseums.org/about-us/contact-us,What is the name of the university that has a partnership with the Carnegie Museums of Pittsburgh?,University of Pittsburgh
https://carnegiemuseums.org/about-us/contact-us,What is the name of the museum in Pittsburgh that features a collection of over 22 million scientific specimens?,Carnegie Museum of Natural History
https://carnegiemuseums.org/about-us/contact-us,What is the name of the art museum in Pittsburgh that is part of the Carnegie Museums of Pittsburgh?,Carnegie Museum of Art
https://carnegiemuseums.org/about-us/leadership,What is the name of the university that Brandon McLean studied at?,Carnegie Mellon University
https://carnegiemuseums.org/about-us/leadership,What is the name of the orchestra that Brandon McLean is a part of?,Pittsburgh Symphony Orchestra
https://carnegiemuseums.org/about-us/leadership,What is the name of the city where Brandon McLean is currently working?,Pittsburgh
https://carnegiemuseums.org/about-us/leadership,What is the name of the university where Brandon McLean received his master's degree?,Boston Conservatory
https://carnegiemuseums.org/about-us/leadership,What is the name of the summer festival that Brandon McLean has participated in?,Tanglewood
https://carnegiemuseums.org/about-us/logo-downloads,"What is the name of the university that has a campus in Pittsburgh, Pennsylvania?",Carnegie Mellon University
https://carnegiemuseums.org/about-us/logo-downloads,"What is the name of the football stadium of Carnegie Mellon University in Pittsburgh, Pennsylvania?",Carnegie Field
https://carnegiemuseums.org/about-us/logo-downloads,"What is the name of the river that runs through Pittsburgh, Pennsylvania, where Carnegie Mellon University is located?",Allegheny River
https://carnegiemuseums.org/about-us/logo-downloads,"What is the name of the bridge that connects Pittsburgh, Pennsylvania, where Carnegie Mellon University is located, to the city of Oakland?",Schenley Bridge
https://carnegiemuseums.org/about-us/our-history,What is the name of the university that is home to the Carnegie Mellon University?,Carnegie Mellon University
https://carnegiemuseums.org/about-us/our-history,What is the name of the library located in Oakland that hosts Spanish II classes?,"Carnegie Library, Oakland"
https://carnegiemuseums.org/about-us/our-history,"What is the name of the neighborhood where Carnegie Library, Oakland is located?",Oakland
https://carnegiemuseums.org/about-us/our-history,"What is the name of the institution that operates the Carnegie Library, Oakland?",Carnegie Library of Pittsburgh
https://carnegiemuseums.org/about-us/our-impact,"What is the name of the university that is located in Oakland, Pittsburgh, Pennsylvania?",Carnegie Mellon University
https://carnegiemuseums.org/about-us/our-impact,What is the name of the famous computer science program at Carnegie Mellon University?,School of Computer Science
https://carnegiemuseums.org/about-us/our-impact,What is the name of the university's main campus building?,Cohon University Center
https://carnegiemuseums.org/about-us/our-museums,What is the name of the university that has a robotics institute and is known for its computer science program?,Carnegie Mellon University
https://carnegiemuseums.org/about-us/our-museums,What is the name of the museum that is located in Pittsburgh and has an exhibit on the art of Charley Harper?,Children's Museum of Pittsburgh
https://carnegiemuseums.org/about-us/our-museums,What is the name of the newspaper that is available for free in street boxes throughout Pittsburgh every Wednesday?,Pittsburgh City Paper
https://carnegiemuseums.org/about-us/our-museums,What is the name of the conference that was held in Pittsburgh in 1980 and was the first of its kind in the field of machine learning?,ICML
https://carnegiemuseums.org/about-us/trustees-board,What is the name of the hockey arena where the Pittsburgh Penguins play their home games?,PPG Paints Arena
https://carnegiemuseums.org/about-us/trustees-board,What is the name of the university that has a campus in Pittsburgh and is known for its computer science and robotics programs?,Carnegie Mellon University
https://carnegiemuseums.org/about-us/trustees-board,What is the name of the professional hockey team that plays their home games at PPG Paints Arena in Pittsburgh?,Pittsburgh Penguins
https://carnegiemuseums.org/about-us/trustees-board,What is the name of the street in Pittsburgh where PPG Paints Arena is located?,Fifth Avenue
https://carnegiemuseums.org/about-us/trustees-board,What is the name of the organization that manages the PPG Paints Arena in Pittsburgh?,Pittsburgh Penguins LP
https://carnegiemuseums.org/carnegie-magazine,"What university is located in Pittsburgh, Pennsylvania?",Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine,What is the name of the iconic Pittsburgh landmark that is also a popular tourist destination?,The Andy Warhol Museum
https://carnegiemuseums.org/carnegie-magazine,What is the name of the popular Pittsburgh neighborhood that is home to many tech startups and entrepreneurs?,The Strip District
https://carnegiemuseums.org/carnegie-magazine,What is the name of the famous Pittsburgh-born artist who is known for his pop art style?,Andy Warhol
https://carnegiemuseums.org/carnegie-magazine/advertise,What is the name of the football stadium of the Pittsburgh Steelers?,Acrisure Stadium
https://carnegiemuseums.org/carnegie-magazine/advertise,What is the name of the university where the famous computer scientist Alan Kay studied?,Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/advertise,"What is the name of the famous street in Pittsburgh where the famous sandwich, the Primanti Bros. sandwich, originated?",Smithfield Street
https://carnegiemuseums.org/carnegie-magazine/advertise,What is the name of the famous bridge in Pittsburgh that connects the city to the South Side?,Fort Duquesne Bridge
https://carnegiemuseums.org/carnegie-magazine/advertise,What is the name of the famous museum in Pittsburgh that features works by famous artists such as Picasso and Warhol?,The Andy Warhol Museum
https://carnegiemuseums.org/carnegie-magazine/bringing-ancient-egypt-alive,What is the name of the Carnegie Mellon University music director?,Antony Walker
https://carnegiemuseums.org/carnegie-magazine/bringing-ancient-egypt-alive,What is the name of the Pittsburgh Opera's current resident artists program?,2024-25 Resident Artists
https://carnegiemuseums.org/carnegie-magazine/bringing-ancient-egypt-alive,What is the name of the Carnegie Mellon University's music department's faculty member in charge of music studies and chorus master?,Mark Trawka
https://carnegiemuseums.org/carnegie-magazine/bringing-ancient-egypt-alive,What is the name of the Pittsburgh Opera's new rideshare voucher program?,Free Rideshare Vouchers
https://carnegiemuseums.org/carnegie-magazine/bringing-ancient-egypt-alive,What is the name of the Carnegie Mellon University's music department's director of artistic operations?,Robert Boldin
https://carnegiemuseums.org/carnegie-magazine/carnegie-magazine-archive,Where is Carnegie Mellon University located?,"Carnegie Mellon University is located in Pittsburgh, Pennsylvania."
https://carnegiemuseums.org/carnegie-magazine/contact-us,What is the name of the baseball stadium in Pittsburgh where the Pirates play?,PNC Park
https://carnegiemuseums.org/carnegie-magazine/contact-us,"What is the name of the university that is located in Pittsburgh, Pennsylvania, and is known for its programs in computer science and robotics?",Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/contact-us,"What is the name of the baseball team that plays in Pittsburgh, Pennsylvania?",Pittsburgh Pirates
https://carnegiemuseums.org/carnegie-magazine/contact-us,What is the name of the league that the Pittsburgh Pirates play in?,MLB
https://carnegiemuseums.org/carnegie-magazine/current-issue,What is the name of the sports complex in Pittsburgh that hosts various sports and recreational activities?,CitiSports
https://carnegiemuseums.org/carnegie-magazine/current-issue,What is the name of the university that is known for its computer science and robotics programs?,Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/current-issue,"What is the name of the recreation center in Pittsburgh that offers various sports and recreational activities, including basketball and futsal?",Arlington Recreation Center
https://carnegiemuseums.org/carnegie-magazine/fall-2018/bochner,"What is the name of the event on March 7, 2025, at the Heinz History Center?",History Uncorked
https://carnegiemuseums.org/carnegie-magazine/fall-2018/bochner,Who is the chair of the History Uncorked event?,Laura Early
https://carnegiemuseums.org/carnegie-magazine/fall-2018/bochner,"What is the name of the DJ performing at History Uncorked on March 7, 2025?",DJ Bonics
https://carnegiemuseums.org/carnegie-magazine/fall-2018/bochner,What is the name of the museum where History Uncorked is taking place?,Heinz History Center
https://carnegiemuseums.org/carnegie-magazine/fall-2018/bochner,"What is the name of the restaurant featured in the event, serving bites?",Burgatory
https://carnegiemuseums.org/carnegie-magazine/fall-2018/carnegie-magazine-reconstructiong-history,What is the name of the popular music venue in Pittsburgh where Missio is performing?,Crafthouse Stage & Grill
https://carnegiemuseums.org/carnegie-magazine/fall-2018/carnegie-magazine-reconstructiong-history,"What is the name of the event that Missio is performing at on March 7, 2025?",Missio
https://carnegiemuseums.org/carnegie-magazine/fall-2018/carnegie-magazine-reconstructiong-history,What is the name of the company that provides ticket deals for events in Pittsburgh?,Pittsburgh.Events
https://carnegiemuseums.org/carnegie-magazine/fall-2018/expanded-learning-and-fun,What is the main campus of Carnegie Mellon University located in?,"Pittsburgh, Pennsylvania"
https://carnegiemuseums.org/carnegie-magazine/fall-2018/expanded-learning-and-fun,"What is the name of the research university in Pittsburgh, Pennsylvania?",Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/fall-2018/expanded-learning-and-fun,What is the name of the city where the City of Pittsburgh's headquarters is located?,Pittsburgh
https://carnegiemuseums.org/carnegie-magazine/fall-2018/lenka-clayton-and-jon-rubin-want-you-to-leave-the-museum-with-an-original-artwork,What is the name of the concert series that features classical music performances in Pittsburgh?,Strings Attached
https://carnegiemuseums.org/carnegie-magazine/fall-2018/lenka-clayton-and-jon-rubin-want-you-to-leave-the-museum-with-an-original-artwork,What is the name of the church where the Chamber Orchestra of Pittsburgh performs?,Bower Hill Community Church
https://carnegiemuseums.org/carnegie-magazine/fall-2018/lenka-clayton-and-jon-rubin-want-you-to-leave-the-museum-with-an-original-artwork,What is the name of the organization that presents the concert series 'Strings Attached'?,Chamber Orchestra of Pittsburgh
https://carnegiemuseums.org/carnegie-magazine/fall-2018/paintings-broad-brush,What is the name of Carnegie Mellon University's School of Design?,Margaret Morrison Carnegie Hall
https://carnegiemuseums.org/carnegie-magazine/fall-2018/paintings-broad-brush,What is the name of the building where Carnegie Mellon University's School of Design is located?,Margaret Morrison Carnegie Hall
https://carnegiemuseums.org/carnegie-magazine/fall-2018/the-road-to-the-international,What is the name of the opera house in Pittsburgh where Pittsburgh Opera performs?,The Benedum Center
https://carnegiemuseums.org/carnegie-magazine/fall-2018/the-road-to-the-international,What is the name of the faculty member who serves as the Director of Artistic Operations at Pittsburgh Opera?,Robert Boldin
https://carnegiemuseums.org/carnegie-magazine/fall-2018/the-road-to-the-international,"What is the name of the competition that Emily Richter won, which is a grand finals win?",The Metropolitan Opera’s Laffont Competition
https://carnegiemuseums.org/carnegie-magazine/fall-2018/the-road-to-the-international,What is the name of the program that offers free childcare during certain performances?,Pittsburgh Opera's free childcare program
https://carnegiemuseums.org/carnegie-magazine/fall-2018/the-road-to-the-international,What is the name of the rideshare voucher program that Pittsburgh Opera offers?,Pittsburgh Opera's rideshare voucher program
https://carnegiemuseums.org/carnegie-magazine/fall-2020/art-for-all,What is the name of the event center where the Heart-Healthy Living: The Power of Plant-Based Eating event is being held?,Triveni Event Center
https://carnegiemuseums.org/carnegie-magazine/fall-2020/art-for-all,What is the name of the YouTube host featured at the Heart-Healthy Living: The Power of Plant-Based Eating event?,Brittany Jaroudi
https://carnegiemuseums.org/carnegie-magazine/fall-2020/art-for-all,What is the name of the educational summit being hosted by Plant-Based Pittsburgh?,Heart-Healthy Living: The Power of Plant-Based Eating
https://carnegiemuseums.org/carnegie-magazine/fall-2020/art-for-all,What is the name of the city where the Heart-Healthy Living: The Power of Plant-Based Eating event is being held?,Pittsburgh
https://carnegiemuseums.org/carnegie-magazine/fall-2020/art-for-all,What is the name of the organization hosting the Heart-Healthy Living: The Power of Plant-Based Eating event?,Plant-Based Pittsburgh
https://carnegiemuseums.org/carnegie-magazine/fall-2020/art-in-contradiction,What university is known for its computer science and robotics programs?,Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/fall-2020/art-in-contradiction,What is the name of the winery where the John Jorgenson Bluegrass Band is performing?,Original Pittsburgh Winery
https://carnegiemuseums.org/carnegie-magazine/fall-2020/art-in-contradiction,What is the name of the band performing at the Original Pittsburgh Winery on March 21?,J2B2 (John Jorgenson Bluegrass Band)
https://carnegiemuseums.org/carnegie-magazine/fall-2020/art-in-contradiction,What is the name of the Pittsburgh-based newspaper that published an article about the John Jorgenson Bluegrass Band's performance?,Pittsburgh City Paper
https://carnegiemuseums.org/carnegie-magazine/fall-2020/invitation-to-pretend,What global community of volunteers partnered with Carnegie Science Center to make 3D-printed prosthetic hands?,e-NABLING the Future
https://carnegiemuseums.org/carnegie-magazine/fall-2020/invitation-to-pretend,What museum in Pittsburgh is home to the BNY Mellon Fab Lab?,Carnegie Science Center
https://carnegiemuseums.org/carnegie-magazine/fall-2020/invitation-to-pretend,What Pittsburgh-based institution has a maker space where students can train to craft prosthetic hands?,Carnegie Science Center
https://carnegiemuseums.org/carnegie-magazine/fall-2020/invitation-to-pretend,What type of limbs were crafted by high school students at Carnegie Science Center?,fully functional prosthetic limbs
https://carnegiemuseums.org/carnegie-magazine/fall-2020/invitation-to-pretend,What Carnegie museum is home to the BNY Mellon Fab Lab that partnered with e-NABLING the Future?,Carnegie Science Center
https://carnegiemuseums.org/carnegie-magazine/fall-2021/qa-marcus-harshaw,What is the name of the famous concert hall in Pittsburgh where the Pittsburgh Symphony Orchestra performs?,Heinz Hall
https://carnegiemuseums.org/carnegie-magazine/fall-2021/qa-marcus-harshaw,What is the name of the university that is home to the Carnegie Mellon School of Computer Science?,Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/fall-2021/qa-marcus-harshaw,What is the name of the famous music venue in Pittsburgh that hosts various concerts and events?,Stage AE
https://carnegiemuseums.org/carnegie-magazine/fall-2021/qa-marcus-harshaw,"What is the name of the event that will be held at PPG Paints Arena on March 7, 2025?",Disney On Ice - Mickey's Search Party
https://carnegiemuseums.org/carnegie-magazine/fall-2021/qa-marcus-harshaw,What is the name of the famous music hall in Pittsburgh that hosts various concerts and events?,Carnegie of Homestead Music Hall
https://carnegiemuseums.org/carnegie-magazine/fall-2022/qa-daniel-horenstein,What university is known for its robotics program and has a campus in Pittsburgh?,Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/fall-2022/qa-daniel-horenstein,What is the name of the organization that produces PNC Broadway in Pittsburgh?,Pittsburgh Cultural Trust
https://carnegiemuseums.org/carnegie-magazine/fall-2022/qa-daniel-horenstein,What is the name of the street that the Pittsburgh Cultural Trust is located on?,Liberty Avenue
https://carnegiemuseums.org/carnegie-magazine/fall-2023/qa-aaron-levi-garvey,What is the name of the library system that serves Pittsburgh?,Carnegie Library of Pittsburgh
https://carnegiemuseums.org/carnegie-magazine/fall-2023/qa-aaron-levi-garvey,What is the address of the Carnegie Library of Pittsburgh Downtown?,612 Smithfield St
https://carnegiemuseums.org/carnegie-magazine/fall-2023/qa-aaron-levi-garvey,What is the name of the organization that hosts events and activities in Downtown Pittsburgh?,Pittsburgh Downtown Partnership
https://carnegiemuseums.org/carnegie-magazine/fall-2023/qa-aaron-levi-garvey,What is the name of the annual report published by the Pittsburgh Downtown Partnership?,Annual Meeting + Report
https://carnegiemuseums.org/carnegie-magazine/fall-2023/qa-aaron-levi-garvey,What is the name of the business improvement district in Downtown Pittsburgh?,Business Improvement District
https://carnegiemuseums.org/carnegie-magazine/fall-2023/storytelling-through-stem,What is the name of the university located in Pittsburgh that is famous for its computer science program?,Carnegie Mellon University
